replication,strategy,budget,best_r2
4,AIBA,77,0.9979302878586147
4,AIBA,78,0.9979302878586147
4,AIBA,79,0.9979302878586147
4,AIBA,80,0.9979302878586147
4,AIBA,81,0.9979302878586147
4,AIBA,82,0.9979302878586147
4,AIBA,83,0.9979302878586147
4,AIBA,84,0.9979302878586147
4,AIBA,85,0.9979302878586147
4,AIBA,86,0.9979302878586147
4,AIBA,87,0.9979302878586147
4,AIBA,88,0.9979302878586147
4,AIBA,89,0.9979302878586147
4,AIBA,90,0.9979302878586147
4,AIBA,91,0.9979302878586147
4,AIBA,92,0.9979302878586147
4,AIBA,93,0.9979302878586147
4,AIBA,94,0.9979302878586147
4,AIBA,95,0.9979302878586147
4,AIBA,96,0.9979302878586147
4,AIBA,97,0.9979302878586147
4,AIBA,98,0.9979302878586147
4,AIBA,99,0.9979302878586147
4,AIBA,100,0.9979302878586147
4,AIBA,101,0.9979302878586147
4,AIBA,102,0.9979302878586147
4,AIBA,103,0.9979302878586147
4,AIBA,104,0.9979302878586147
4,AIBA,105,0.9979302878586147
4,AIBA,106,0.9979302878586147
4,AIBA,107,0.9979302878586147
4,AIBA,108,0.9979302878586147
4,AIBA,109,0.9979302878586147
4,AIBA,110,0.9979302878586147
4,AIBA,111,0.9979302878586147
4,AIBA,112,0.9979302878586147
4,AIBA,113,0.9979302878586147
4,AIBA,114,0.9979302878586147
4,AIBA,115,0.9979302878586147
4,AIBA,116,0.9979302878586147
4,AIBA,117,0.9979302878586147
4,AIBA,118,0.9979302878586147
4,AIBA,119,0.9979302878586147
4,AIBA,120,0.9979302878586147
4,Broad,1,0.2033741211120027
4,Broad,2,0.44583015208769505
4,Broad,3,0.9979302878586147
4,Broad,4,0.9979302878586147
4,Broad,5,0.9979302878586147
4,Broad,6,0.9979302878586147
4,Broad,7,0.9979302878586147
4,Broad,8,0.9979302878586147
4,Broad,9,0.9979302878586147
4,Broad,10,0.9979302878586147
4,Broad,11,0.9979302878586147
4,Broad,12,0.9979302878586147
4,Broad,13,0.9979302878586147
4,Broad,14,0.9979302878586147
4,Broad,15,0.9979302878586147
4,Broad,16,0.9979302878586147
4,Broad,17,0.9979302878586147
4,Broad,18,0.9979302878586147
4,Broad,19,0.9979302878586147
4,Broad,20,0.9979302878586147
4,Broad,21,0.9979302878586147
4,Broad,22,0.9979302878586147
4,Broad,23,0.9979302878586147
4,Broad,24,0.9979302878586147
4,Broad,25,0.9979302878586147
4,Broad,26,0.9979302878586147
4,Broad,27,0.9979302878586147
4,Broad,28,0.9979302878586147
4,Broad,29,0.9979302878586147
4,Broad,30,0.9979302878586147
4,Broad,31,0.9979302878586147
4,Broad,32,0.9979302878586147
4,Broad,33,0.9979302878586147
4,Broad,34,0.9979302878586147
4,Broad,35,0.9979302878586147
4,Broad,36,0.9979302878586147
4,Broad,37,0.9979302878586147
4,Broad,38,0.9979302878586147
4,Broad,39,0.9979302878586147
4,Broad,40,0.9979302878586147
4,Broad,41,0.9979302878586147
4,Broad,42,0.9979302878586147
4,Broad,43,0.9979302878586147
4,Broad,44,0.9979302878586147
4,Broad,45,0.9979302878586147
4,Broad,46,0.9979302878586147
4,Broad,47,0.9979302878586147
4,Broad,48,0.9979302878586147
4,Broad,49,0.9979302878586147
4,Broad,50,0.9979302878586147
4,Broad,51,0.9979302878586147
4,Broad,52,0.9979302878586147
4,Broad,53,0.9979302878586147
4,Broad,54,0.9979302878586147
4,Broad,55,0.9979302878586147
4,Broad,56,0.9979302878586147
4,Broad,57,0.9979302878586147
4,Broad,58,0.9979302878586147
4,Broad,59,0.9979302878586147
4,Broad,60,0.9979302878586147
4,Broad,61,0.9979302878586147
4,Broad,62,0.9979302878586147
4,Broad,63,0.9979302878586147
4,Broad,64,0.9979302878586147
4,Broad,65,0.9979302878586147
4,Broad,66,0.9979302878586147
4,Broad,67,0.9979302878586147
4,Broad,68,0.9979302878586147
4,Broad,69,0.9979302878586147
4,Broad,70,0.9979302878586147
4,Broad,71,0.9979302878586147
4,Broad,72,0.9979302878586147
4,Broad,73,0.9979302878586147
4,Broad,74,0.9979302878586147
4,Broad,75,0.9979302878586147
4,Broad,76,0.9979302878586147
4,Broad,77,0.9979302878586147
4,Broad,78,0.9979302878586147
4,Broad,79,0.9979302878586147
4,Broad,80,0.9979302878586147
4,Broad,81,0.9979302878586147
4,Broad,82,0.9979302878586147
4,Broad,83,0.9979302878586147
4,Broad,84,0.9979302878586147
4,Broad,85,0.9979302878586147
4,Broad,86,0.9979302878586147
4,Broad,87,0.9979302878586147
4,Broad,88,0.9979302878586147
4,Broad,89,0.9979302878586147
4,Broad,90,0.9979302878586147
4,Broad,91,0.9979302878586147
4,Broad,92,0.9979302878586147
4,Broad,93,0.9979302878586147
4,Broad,94,0.9979302878586147
4,Broad,95,0.9979302878586147
4,Broad,96,0.9979302878586147
4,Broad,97,0.9979302878586147
4,Broad,98,0.9979302878586147
4,Broad,99,0.9979302878586147
4,Broad,100,0.9979302878586147
4,Broad,101,0.9979302878586147
4,Broad,102,0.9979302878586147
4,Broad,103,0.9979302878586147
4,Broad,104,0.9979302878586147
4,Broad,105,0.9979302878586147
4,Broad,106,0.9979302878586147
4,Broad,107,0.9979302878586147
4,Broad,108,0.9979302878586147
4,Broad,109,0.9988048543833927
4,Broad,110,0.9988048543833927
4,Broad,111,0.9988048543833927
4,Broad,112,0.9988048543833927
4,Broad,113,0.9988048543833927
4,Broad,114,0.9988048543833927
4,Broad,115,0.9988048543833927
4,Broad,116,0.9988048543833927
4,Broad,117,0.9988048543833927
4,Broad,118,0.9988048543833927
4,Broad,119,0.9988048543833927
4,Broad,120,0.9988048543833927
5,AIBA,1,0.9752854159034423
5,AIBA,2,0.9752854159034423
5,AIBA,3,0.9752854159034423
5,AIBA,4,0.9934096000915765
5,AIBA,5,0.9934096000915765
5,AIBA,6,0.9934096000915765
5,AIBA,7,0.9934096000915765
5,AIBA,8,0.9934096000915765
5,AIBA,9,0.9934096000915765
5,AIBA,10,0.9934096000915765
5,AIBA,11,0.9934096000915765
5,AIBA,12,0.9934096000915765
5,AIBA,13,0.9934096000915765
5,AIBA,14,0.9934096000915765
5,AIBA,15,0.9934096000915765
5,AIBA,16,0.9934096000915765
5,AIBA,17,0.9934096000915765
5,AIBA,18,0.9934096000915765
5,AIBA,19,0.9934096000915765
5,AIBA,20,0.9934096000915765
5,AIBA,21,0.9934096000915765
5,AIBA,22,0.9934096000915765
5,AIBA,23,0.9934096000915765
5,AIBA,24,0.9934096000915765
5,AIBA,25,0.9934096000915765
5,AIBA,26,0.9934096000915765
5,AIBA,27,0.9934096000915765
5,AIBA,28,0.9934096000915765
5,AIBA,29,0.9934096000915765
5,AIBA,30,0.9934096000915765
5,AIBA,31,0.9934096000915765
5,AIBA,32,0.9934096000915765
5,AIBA,33,0.9934096000915765
5,AIBA,34,0.9934096000915765
5,AIBA,35,0.9934096000915765
5,AIBA,36,0.9934096000915765
5,AIBA,37,0.9934096000915765
5,AIBA,38,0.9934096000915765
5,AIBA,39,0.9934096000915765
5,AIBA,40,0.9934096000915765
5,AIBA,41,0.9934096000915765
5,AIBA,42,0.9934096000915765
5,AIBA,43,0.9934096000915765
5,AIBA,44,0.9934096000915765
5,AIBA,45,0.9964849313053064
5,AIBA,46,0.9964849313053064
5,AIBA,47,0.9964849313053064
5,AIBA,48,0.9964849313053064
5,AIBA,49,0.9964849313053064
5,AIBA,50,0.9964849313053064
5,AIBA,51,0.9964849313053064
5,AIBA,52,0.9964849313053064
5,AIBA,53,0.9964849313053064
5,AIBA,54,0.9964849313053064
5,AIBA,55,0.9964849313053064
5,AIBA,56,0.9964849313053064
5,AIBA,57,0.9964849313053064
5,AIBA,58,0.9964849313053064
5,AIBA,59,0.9964849313053064
5,AIBA,60,0.9964849313053064
5,AIBA,61,0.9964849313053064
5,AIBA,62,0.9964849313053064
5,AIBA,63,0.9964849313053064
5,AIBA,64,0.9964849313053064
5,AIBA,65,0.9964849313053064
5,AIBA,66,0.9964849313053064
5,AIBA,67,0.9964849313053064
5,AIBA,68,0.9964849313053064
5,AIBA,69,0.9964849313053064
5,AIBA,70,0.9964849313053064
5,AIBA,71,0.9964849313053064
5,AIBA,72,0.9964849313053064
5,AIBA,73,0.9964849313053064
5,AIBA,74,0.9964849313053064
5,AIBA,75,0.9964849313053064
5,AIBA,76,0.9964849313053064
5,AIBA,77,0.9964849313053064
5,AIBA,78,0.9964849313053064
5,AIBA,79,0.9964849313053064
5,AIBA,80,0.9964849313053064
5,AIBA,81,0.9964849313053064
5,AIBA,82,0.9964849313053064
5,AIBA,83,0.9964849313053064
5,AIBA,84,0.9964849313053064
5,AIBA,85,0.9964849313053064
5,AIBA,86,0.9964849313053064
5,AIBA,87,0.9964849313053064
5,AIBA,88,0.9964849313053064
5,AIBA,89,0.9964849313053064
5,AIBA,90,0.9964849313053064
5,AIBA,91,0.9964849313053064
5,AIBA,92,0.9964849313053064
5,AIBA,93,0.9964849313053064
5,AIBA,94,0.9964849313053064
5,AIBA,95,0.9977317505956828
5,AIBA,96,0.9977317505956828
5,AIBA,97,0.9977317505956828
5,AIBA,98,0.9977317505956828
5,AIBA,99,0.9977317505956828
5,AIBA,100,0.9977317505956828
5,AIBA,101,0.9977317505956828
5,AIBA,102,0.9977317505956828
5,AIBA,103,0.9977317505956828
5,AIBA,104,0.9977317505956828
5,AIBA,105,0.9977317505956828
5,AIBA,106,0.9977317505956828
5,AIBA,107,0.9977317505956828
5,AIBA,108,0.9977317505956828
5,AIBA,109,0.9977317505956828
5,AIBA,110,0.9977317505956828
5,AIBA,111,0.9977317505956828
5,AIBA,112,0.9977317505956828
5,AIBA,113,0.9977317505956828
5,AIBA,114,0.9977317505956828
5,AIBA,115,0.9977317505956828
5,AIBA,116,0.9977317505956828
5,AIBA,117,0.9977317505956828
5,AIBA,118,0.9977317505956828
5,AIBA,119,0.9977317505956828
5,AIBA,120,0.9977317505956828
5,Broad,1,0.9752854159034423
5,Broad,2,0.9752854159034423
5,Broad,3,0.9752854159034423
5,Broad,4,0.9934096000915765
5,Broad,5,0.9934096000915765
5,Broad,6,0.9934096000915765
5,Broad,7,0.9934096000915765
5,Broad,8,0.9934096000915765
5,Broad,9,0.9934096000915765
5,Broad,10,0.9934096000915765
5,Broad,11,0.9934096000915765
5,Broad,12,0.9934096000915765
5,Broad,13,0.9934096000915765
5,Broad,14,0.9934096000915765
5,Broad,15,0.9934096000915765
5,Broad,16,0.9934096000915765
5,Broad,17,0.9934096000915765
5,Broad,18,0.9934096000915765
5,Broad,19,0.9934096000915765
5,Broad,20,0.9934096000915765
5,Broad,21,0.9934096000915765
5,Broad,22,0.9934096000915765
5,Broad,23,0.9934096000915765
5,Broad,24,0.9934096000915765
5,Broad,25,0.9934096000915765
5,Broad,26,0.9934096000915765
5,Broad,27,0.9934096000915765
5,Broad,28,0.9934096000915765
5,Broad,29,0.9934096000915765
5,Broad,30,0.9934096000915765
5,Broad,31,0.9934096000915765
5,Broad,32,0.9934096000915765
5,Broad,33,0.9934096000915765
5,Broad,34,0.9934096000915765
5,Broad,35,0.9934096000915765
5,Broad,36,0.9934096000915765
5,Broad,37,0.9934096000915765
5,Broad,38,0.9934096000915765
5,Broad,39,0.9934096000915765
5,Broad,40,0.9934096000915765
5,Broad,41,0.9934096000915765
5,Broad,42,0.9934096000915765
5,Broad,43,0.9934096000915765
5,Broad,44,0.9934096000915765
5,Broad,45,0.9964849313053064
5,Broad,46,0.9964849313053064
5,Broad,47,0.9964849313053064
5,Broad,48,0.9964849313053064
5,Broad,49,0.9964849313053064
5,Broad,50,0.9964849313053064
5,Broad,51,0.9964849313053064
5,Broad,52,0.9964849313053064
5,Broad,53,0.9964849313053064
5,Broad,54,0.9964849313053064
5,Broad,55,0.9964849313053064
5,Broad,56,0.9964849313053064
5,Broad,57,0.9964849313053064
5,Broad,58,0.9964849313053064
5,Broad,59,0.9964849313053064
5,Broad,60,0.9964849313053064
5,Broad,61,0.9964849313053064
5,Broad,62,0.9964849313053064
5,Broad,63,0.9964849313053064
5,Broad,64,0.9964849313053064
5,Broad,65,0.9964849313053064
5,Broad,66,0.9964849313053064
5,Broad,67,0.9964849313053064
5,Broad,68,0.9964849313053064
5,Broad,69,0.9964849313053064
5,Broad,70,0.9964849313053064
5,Broad,71,0.9964849313053064
5,Broad,72,0.9964849313053064
5,Broad,73,0.9964849313053064
5,Broad,74,0.9964849313053064
5,Broad,75,0.9964849313053064
5,Broad,76,0.9964849313053064
5,Broad,77,0.9964849313053064
5,Broad,78,0.9964849313053064
5,Broad,79,0.9964849313053064
5,Broad,80,0.9964849313053064
5,Broad,81,0.9964849313053064
5,Broad,82,0.9964849313053064
5,Broad,83,0.9964849313053064
5,Broad,84,0.9964849313053064
5,Broad,85,0.9964849313053064
5,Broad,86,0.9964849313053064
5,Broad,87,0.9964849313053064
5,Broad,88,0.9964849313053064
5,Broad,89,0.9964849313053064
5,Broad,90,0.9964849313053064
5,Broad,91,0.9964849313053064
5,Broad,92,0.9964849313053064
5,Broad,93,0.9964849313053064
5,Broad,94,0.9964849313053064
5,Broad,95,0.9977317505956828
5,Broad,96,0.9977317505956828
5,Broad,97,0.9977317505956828
5,Broad,98,0.9977317505956828
5,Broad,99,0.9977317505956828
5,Broad,100,0.9977317505956828
5,Broad,101,0.9977317505956828
5,Broad,102,0.9977317505956828
5,Broad,103,0.9977317505956828
5,Broad,104,0.9977317505956828
5,Broad,105,0.9977317505956828
5,Broad,106,0.9977317505956828
5,Broad,107,0.9977317505956828
5,Broad,108,0.9977317505956828
5,Broad,109,0.9977317505956828
5,Broad,110,0.9977317505956828
5,Broad,111,0.9977317505956828
5,Broad,112,0.9977317505956828
5,Broad,113,0.9977317505956828
5,Broad,114,0.9977317505956828
5,Broad,115,0.9977317505956828
5,Broad,116,0.9977317505956828
5,Broad,117,0.9977317505956828
5,Broad,118,0.9977317505956828
5,Broad,119,0.9977317505956828
5,Broad,120,0.9977317505956828
6,AIBA,1,0.04434450173901339
6,AIBA,2,0.04434450173901339
6,AIBA,3,0.540853517471801
6,AIBA,4,0.6292972311478979
6,AIBA,5,0.6292972311478979
6,AIBA,6,0.6292972311478979
6,AIBA,7,0.6992676668807032
6,AIBA,8,0.8203878633083138
6,AIBA,9,0.8203878633083138
6,AIBA,10,0.8203878633083138
6,AIBA,11,0.99297179024731
6,AIBA,12,0.99297179024731
6,AIBA,13,0.9966557385665283
6,AIBA,14,0.9966557385665283
6,AIBA,15,0.9966557385665283
6,AIBA,16,0.9966557385665283
6,AIBA,17,0.9966557385665283
6,AIBA,18,0.9966557385665283
6,AIBA,19,0.9966557385665283
6,AIBA,20,0.9966557385665283
6,AIBA,21,0.9966557385665283
6,AIBA,22,0.9966557385665283
6,AIBA,23,0.9966557385665283
6,AIBA,24,0.9966557385665283
6,AIBA,25,0.9966557385665283
6,AIBA,26,0.9966557385665283
6,AIBA,27,0.9966557385665283
6,AIBA,28,0.9966557385665283
6,AIBA,29,0.9966557385665283
6,AIBA,30,0.9970621439135445
6,AIBA,31,0.9970621439135445
6,AIBA,32,0.9970621439135445
6,AIBA,33,0.9970621439135445
6,AIBA,34,0.9970621439135445
6,AIBA,35,0.9970621439135445
6,AIBA,36,0.9970621439135445
6,AIBA,37,0.9970621439135445
6,AIBA,38,0.9970621439135445
6,AIBA,39,0.9970621439135445
6,AIBA,40,0.9970621439135445
6,AIBA,41,0.9970621439135445
6,AIBA,42,0.9970621439135445
6,AIBA,43,0.9970621439135445
6,AIBA,44,0.9970621439135445
6,AIBA,45,0.9970621439135445
6,AIBA,46,0.9970621439135445
6,AIBA,47,0.9970621439135445
6,AIBA,48,0.9970621439135445
6,AIBA,49,0.9970621439135445
6,AIBA,50,0.9970621439135445
6,AIBA,51,0.9970621439135445
6,AIBA,52,0.9970621439135445
6,AIBA,53,0.9970621439135445
6,AIBA,54,0.9970621439135445
6,AIBA,55,0.9970621439135445
6,AIBA,56,0.9970621439135445
6,AIBA,57,0.9970621439135445
6,AIBA,58,0.9970621439135445
6,AIBA,59,0.9970621439135445
6,AIBA,60,0.9970621439135445
6,AIBA,61,0.9970621439135445
6,AIBA,62,0.9970621439135445
6,AIBA,63,0.9970621439135445
6,AIBA,64,0.9970621439135445
6,AIBA,65,0.9970621439135445
6,AIBA,66,0.9970621439135445
6,AIBA,67,0.9970621439135445
6,AIBA,68,0.9970621439135445
6,AIBA,69,0.9970621439135445
6,AIBA,70,0.9970621439135445
6,AIBA,71,0.9970621439135445
6,AIBA,72,0.9970621439135445
6,AIBA,73,0.9970621439135445
6,AIBA,74,0.9985285552031917
6,AIBA,75,0.9985285552031917
6,AIBA,76,0.9985285552031917
6,AIBA,77,0.9985285552031917
6,AIBA,78,0.9985285552031917
6,AIBA,79,0.9985285552031917
6,AIBA,80,0.9985285552031917
6,AIBA,81,0.9985285552031917
6,AIBA,82,0.9985285552031917
6,AIBA,83,0.9985285552031917
6,AIBA,84,0.9985285552031917
6,AIBA,85,0.9985285552031917
6,AIBA,86,0.9985285552031917
6,AIBA,87,0.9985285552031917
6,AIBA,88,0.9985285552031917
6,AIBA,89,0.9985285552031917
6,AIBA,90,0.9985285552031917
6,AIBA,91,0.9985285552031917
6,AIBA,92,0.9985285552031917
6,AIBA,93,0.9985285552031917
6,AIBA,94,0.9985285552031917
6,AIBA,95,0.9985285552031917
6,AIBA,96,0.9985285552031917
6,AIBA,97,0.9985285552031917
6,AIBA,98,0.9985285552031917
6,AIBA,99,0.9985285552031917
6,AIBA,100,0.9985285552031917
6,AIBA,101,0.9985285552031917
6,AIBA,102,0.9985285552031917
6,AIBA,103,0.9985285552031917
6,AIBA,104,0.9985285552031917
6,AIBA,105,0.9985285552031917
6,AIBA,106,0.9985285552031917
6,AIBA,107,0.9985285552031917
6,AIBA,108,0.9985285552031917
6,AIBA,109,0.9985285552031917
6,AIBA,110,0.9985285552031917
6,AIBA,111,0.9985285552031917
6,AIBA,112,0.9985285552031917
6,AIBA,113,0.9985285552031917
6,AIBA,114,0.9985285552031917
6,AIBA,115,0.9985285552031917
6,AIBA,116,0.9985285552031917
6,AIBA,117,0.9985285552031917
6,AIBA,118,0.9985285552031917
6,AIBA,119,0.9985285552031917
6,AIBA,120,0.9985285552031917
6,Broad,1,0.04434450173901339
6,Broad,2,0.04434450173901339
6,Broad,3,0.540853517471801
6,Broad,4,0.6292972311478979
6,Broad,5,0.6292972311478979
6,Broad,6,0.6292972311478979
6,Broad,7,0.6992676668807032
6,Broad,8,0.8203878633083138
6,Broad,9,0.8203878633083138
6,Broad,10,0.8203878633083138
6,Broad,11,0.99297179024731
6,Broad,12,0.99297179024731
6,Broad,13,0.9966557385665283
6,Broad,14,0.9966557385665283
6,Broad,15,0.9966557385665283
6,Broad,16,0.9966557385665283
6,Broad,17,0.9966557385665283
6,Broad,18,0.9966557385665283
6,Broad,19,0.9966557385665283
6,Broad,20,0.9966557385665283
6,Broad,21,0.9966557385665283
6,Broad,22,0.9966557385665283
6,Broad,23,0.9966557385665283
6,Broad,24,0.9966557385665283
6,Broad,25,0.9966557385665283
6,Broad,26,0.9966557385665283
6,Broad,27,0.9966557385665283
6,Broad,28,0.9966557385665283
6,Broad,29,0.9966557385665283
6,Broad,30,0.9970621439135445
6,Broad,31,0.9970621439135445
6,Broad,32,0.9970621439135445
6,Broad,33,0.9970621439135445
6,Broad,34,0.9970621439135445
6,Broad,35,0.9970621439135445
6,Broad,36,0.9970621439135445
6,Broad,37,0.9970621439135445
6,Broad,38,0.9970621439135445
6,Broad,39,0.9970621439135445
6,Broad,40,0.9970621439135445
6,Broad,41,0.9970621439135445
6,Broad,42,0.9970621439135445
6,Broad,43,0.9970621439135445
6,Broad,44,0.9970621439135445
6,Broad,45,0.9970621439135445
6,Broad,46,0.9970621439135445
6,Broad,47,0.9970621439135445
6,Broad,48,0.9970621439135445
6,Broad,49,0.9970621439135445
6,Broad,50,0.9970621439135445
6,Broad,51,0.9970621439135445
6,Broad,52,0.9970621439135445
6,Broad,53,0.9970621439135445
6,Broad,54,0.9970621439135445
6,Broad,55,0.9970621439135445
6,Broad,56,0.9970621439135445
6,Broad,57,0.9970621439135445
6,Broad,58,0.9970621439135445
6,Broad,59,0.9970621439135445
6,Broad,60,0.9970621439135445
6,Broad,61,0.9970621439135445
6,Broad,62,0.9970621439135445
6,Broad,63,0.9970621439135445
6,Broad,64,0.9970621439135445
6,Broad,65,0.9970621439135445
6,Broad,66,0.9970621439135445
6,Broad,67,0.9970621439135445
6,Broad,68,0.9970621439135445
6,Broad,69,0.9970621439135445
6,Broad,70,0.9970621439135445
6,Broad,71,0.9970621439135445
6,Broad,72,0.9970621439135445
6,Broad,73,0.9970621439135445
6,Broad,74,0.9985285552031917
6,Broad,75,0.9985285552031917
6,Broad,76,0.9985285552031917
6,Broad,77,0.9985285552031917
6,Broad,78,0.9985285552031917
6,Broad,79,0.9985285552031917
6,Broad,80,0.9985285552031917
6,Broad,81,0.9985285552031917
6,Broad,82,0.9985285552031917
6,Broad,83,0.9985285552031917
6,Broad,84,0.9985285552031917
6,Broad,85,0.9985285552031917
6,Broad,86,0.9985285552031917
6,Broad,87,0.9985285552031917
6,Broad,88,0.9985285552031917
6,Broad,89,0.9985285552031917
6,Broad,90,0.9985285552031917
6,Broad,91,0.9985285552031917
6,Broad,92,0.9985285552031917
6,Broad,93,0.9985285552031917
6,Broad,94,0.9985285552031917
6,Broad,95,0.9985285552031917
6,Broad,96,0.9985285552031917
6,Broad,97,0.9985285552031917
6,Broad,98,0.9985285552031917
6,Broad,99,0.9985285552031917
6,Broad,100,0.9985285552031917
6,Broad,101,0.9985285552031917
6,Broad,102,0.9985285552031917
6,Broad,103,0.9985285552031917
6,Broad,104,0.9985285552031917
6,Broad,105,0.9985285552031917
6,Broad,106,0.9985285552031917
6,Broad,107,0.9985285552031917
6,Broad,108,0.9985285552031917
6,Broad,109,0.9985285552031917
6,Broad,110,0.9985285552031917
6,Broad,111,0.9985285552031917
6,Broad,112,0.9985285552031917
6,Broad,113,0.9985285552031917
6,Broad,114,0.9985285552031917
6,Broad,115,0.9985285552031917
6,Broad,116,0.9985285552031917
6,Broad,117,0.9985285552031917
6,Broad,118,0.9985285552031917
6,Broad,119,0.9985285552031917
6,Broad,120,0.9985285552031917
7,AIBA,1,-0.40164002285049283
7,AIBA,2,0.9881134687525782
7,AIBA,3,0.9881134687525782
7,AIBA,4,0.9881134687525782
7,AIBA,5,0.9881134687525782
7,AIBA,6,0.9881134687525782
7,AIBA,7,0.9881134687525782
7,AIBA,8,0.9887569800464922
7,AIBA,9,0.9887569800464922
7,AIBA,10,0.9887569800464922
7,AIBA,11,0.9887569800464922
7,AIBA,12,0.9887569800464922
7,AIBA,13,0.9925426720299381
7,AIBA,14,0.9925426720299381
7,AIBA,15,0.9925426720299381
7,AIBA,16,0.9925426720299381
7,AIBA,17,0.9925426720299381
7,AIBA,18,0.9925426720299381
7,AIBA,19,0.9925426720299381
7,AIBA,20,0.9925426720299381
7,AIBA,21,0.9925426720299381
7,AIBA,22,0.9925426720299381
7,AIBA,23,0.9925426720299381
7,AIBA,24,0.9925426720299381
7,AIBA,25,0.9925426720299381
7,AIBA,26,0.9925426720299381
7,AIBA,27,0.9925426720299381
7,AIBA,28,0.9925426720299381
7,AIBA,29,0.9925426720299381
7,AIBA,30,0.9925426720299381
7,AIBA,31,0.9925426720299381
7,AIBA,32,0.9925426720299381
7,AIBA,33,0.9925426720299381
7,AIBA,34,0.9925426720299381
7,AIBA,35,0.9925426720299381
7,AIBA,36,0.9925426720299381
7,AIBA,37,0.9925426720299381
7,AIBA,38,0.9925426720299381
7,AIBA,39,0.9925426720299381
7,AIBA,40,0.9925426720299381
7,AIBA,41,0.9925426720299381
7,AIBA,42,0.9925426720299381
7,AIBA,43,0.9925426720299381
7,AIBA,44,0.9925426720299381
7,AIBA,45,0.9925426720299381
7,AIBA,46,0.9960150096821301
7,AIBA,47,0.9960150096821301
7,AIBA,48,0.9960150096821301
7,AIBA,49,0.9960150096821301
7,AIBA,50,0.9960150096821301
7,AIBA,51,0.9960150096821301
7,AIBA,52,0.9960150096821301
7,AIBA,53,0.9960150096821301
7,AIBA,54,0.9960150096821301
7,AIBA,55,0.9960150096821301
7,AIBA,56,0.9960150096821301
7,AIBA,57,0.9960150096821301
7,AIBA,58,0.9960150096821301
7,AIBA,59,0.9960150096821301
7,AIBA,60,0.9960150096821301
7,AIBA,61,0.9960150096821301
7,AIBA,62,0.9960150096821301
7,AIBA,63,0.9960150096821301
7,AIBA,64,0.9960150096821301
7,AIBA,65,0.9960150096821301
7,AIBA,66,0.9960150096821301
7,AIBA,67,0.9960150096821301
7,AIBA,68,0.9960150096821301
7,AIBA,69,0.9960150096821301
7,AIBA,70,0.9960150096821301
7,AIBA,71,0.9960150096821301
7,AIBA,72,0.9960150096821301
7,AIBA,73,0.9960150096821301
7,AIBA,74,0.9960150096821301
7,AIBA,75,0.9960150096821301
7,AIBA,76,0.9960150096821301
7,AIBA,77,0.9960150096821301
7,AIBA,78,0.9960150096821301
7,AIBA,79,0.9960150096821301
7,AIBA,80,0.997268306230551
7,AIBA,81,0.997268306230551
7,AIBA,82,0.997268306230551
7,AIBA,83,0.997268306230551
7,AIBA,84,0.997268306230551
7,AIBA,85,0.997268306230551
7,AIBA,86,0.997268306230551
7,AIBA,87,0.997268306230551
7,AIBA,88,0.997268306230551
7,AIBA,89,0.997268306230551
7,AIBA,90,0.997268306230551
7,AIBA,91,0.997268306230551
7,AIBA,92,0.997268306230551
7,AIBA,93,0.997268306230551
7,AIBA,94,0.997268306230551
7,AIBA,95,0.997268306230551
7,AIBA,96,0.997268306230551
7,AIBA,97,0.997268306230551
7,AIBA,98,0.997268306230551
7,AIBA,99,0.997268306230551
7,AIBA,100,0.997268306230551
7,AIBA,101,0.997268306230551
7,AIBA,102,0.997268306230551
7,AIBA,103,0.9974695703793164
7,AIBA,104,0.9974695703793164
7,AIBA,105,0.9974695703793164
7,AIBA,106,0.9974695703793164
7,AIBA,107,0.9974695703793164
7,AIBA,108,0.9974695703793164
7,AIBA,109,0.9975547959339122
7,AIBA,110,0.9975547959339122
7,AIBA,111,0.9975547959339122
7,AIBA,112,0.9975547959339122
7,AIBA,113,0.9975547959339122
7,AIBA,114,0.9975547959339122
7,AIBA,115,0.9975547959339122
7,AIBA,116,0.9975547959339122
7,AIBA,117,0.9975547959339122
7,AIBA,118,0.9975547959339122
7,AIBA,119,0.9981984013875045
7,AIBA,120,0.9981984013875045
7,Broad,1,-0.40164002285049283
7,Broad,2,0.9881134687525782
7,Broad,3,0.9881134687525782
7,Broad,4,0.9881134687525782
7,Broad,5,0.9881134687525782
7,Broad,6,0.9881134687525782
7,Broad,7,0.9881134687525782
7,Broad,8,0.9887569800464922
7,Broad,9,0.9887569800464922
7,Broad,10,0.9887569800464922
7,Broad,11,0.9887569800464922
7,Broad,12,0.9887569800464922
7,Broad,13,0.9925426720299381
7,Broad,14,0.9925426720299381
7,Broad,15,0.9925426720299381
7,Broad,16,0.9925426720299381
7,Broad,17,0.9925426720299381
7,Broad,18,0.9925426720299381
7,Broad,19,0.9925426720299381
7,Broad,20,0.9925426720299381
7,Broad,21,0.9925426720299381
7,Broad,22,0.9925426720299381
7,Broad,23,0.9925426720299381
7,Broad,24,0.9925426720299381
7,Broad,25,0.9925426720299381
7,Broad,26,0.9925426720299381
7,Broad,27,0.9925426720299381
7,Broad,28,0.9925426720299381
7,Broad,29,0.9925426720299381
7,Broad,30,0.9925426720299381
7,Broad,31,0.9925426720299381
7,Broad,32,0.9925426720299381
7,Broad,33,0.9925426720299381
7,Broad,34,0.9925426720299381
7,Broad,35,0.9925426720299381
7,Broad,36,0.9925426720299381
